"(PDH-CSV 4.0) (Korea Standard Time)(-540)","\\DESKTOP-PBJRE7A\Process(myIOCP)\% Processor Time","\\DESKTOP-PBJRE7A\Process(myIOCP)\Handle Count","\\DESKTOP-PBJRE7A\Process(myIOCP)\Private Bytes","\\DESKTOP-PBJRE7A\Process(myIOCP)\Thread Count"
"06/02/2026 13:51:36.653","40.834155286434878462","1535","422387712","48"
"06/02/2026 13:51:41.653","69.993035692948552651","1521","422387712","48"
"06/02/2026 13:51:46.657","58.366486663006853064","1567","422387712","48"
"06/02/2026 13:51:51.649","54.809062115046202734","1557","422387712","48"
"06/02/2026 13:51:56.654","71.801020536500431035","1542","422387712","48"
"06/02/2026 13:52:01.644","58.244669497950482651","1555","422387712","48"
"06/02/2026 13:52:06.647","60.896963327391482323","1584","422387712","48"
"06/02/2026 13:52:11.647","33.747387277276992279","1570","422387712","48"
"06/02/2026 13:52:16.650","59.662439388959064956","1562","422387712","48"
"06/02/2026 13:52:21.646","35.023632546296937562","1496","422387712","48"
"06/02/2026 13:52:26.652","63.664642267526240005","1558","422387712","48"
"06/02/2026 13:52:31.649","54.108648183863053305","1576","422387712","48"
"06/02/2026 13:52:36.652","45.25098671368115788","1636","422387712","48"
"06/02/2026 13:52:41.657","60.611340628276010989","1632","422387712","48"
"06/02/2026 13:52:46.654","65.961337108004087781","1643","422387712","48"
"06/02/2026 13:52:51.652","87.235374773675786741","1625","422387712","48"
"06/02/2026 13:52:56.642","69.20574759282743571","1618","422387712","48"
"06/02/2026 13:53:01.649","53.349007866691202651","1676","422387712","48"
"06/02/2026 13:53:06.651","54.676754924122306534","1642","422461440","48"
"06/02/2026 13:53:11.654","60.906334228775136808","1666","422461440","48"
"06/02/2026 13:53:16.652","53.769377408230376147","1635","422461440","48"
"06/02/2026 13:53:21.653","64.049959018024267721","1661","422461440","48"
"06/02/2026 13:53:26.653","51.867207470749598031","1618","422461440","48"
"06/02/2026 13:53:31.657","57.711817118092120893","1575","422461440","48"
"06/02/2026 13:53:36.642","53.659437580209242924","1637","422461440","48"
"06/02/2026 13:53:41.650","38.05447592304038551","1651","422461440","48"
"06/02/2026 13:53:46.660","38.679915860452446452","1635","422461440","48"
"06/02/2026 13:53:51.658","62.214113953667101953","1664","422461440","48"
"06/02/2026 13:53:56.649","62.917305130193668106","1650","422461440","48"
"06/02/2026 13:54:01.646","58.163669534053020982","1604","422461440","48"
"06/02/2026 13:54:06.653","49.5884223321803006","1641","422461440","48"
"06/02/2026 13:54:11.644","64.461700987828635334","1617","422461440","48"
"06/02/2026 13:54:16.638","54.188185160424794162","1583","422461440","48"
"06/02/2026 13:54:21.653","39.557129195881380213","1587","422461440","48"
"06/02/2026 13:54:26.650","82.842979589050401046","1638","422461440","48"
"06/02/2026 13:54:31.650","58.781406905709722821","1647","422461440","48"
"06/02/2026 13:54:36.667","67.881016619584556793","1603","422461440","48"
"06/02/2026 13:54:41.651","76.820452324040800818","1643","422461440","48"
"06/02/2026 13:54:46.635","58.312170404564568571","1623","422461440","48"
"06/02/2026 13:54:51.659","64.376252407335968542","1649","422461440","48"
"06/02/2026 13:54:56.645","52.336528264232406116","1651","422461440","48"
"06/02/2026 13:55:01.650","41.819331778309987158","1631","422461440","48"
"06/02/2026 13:55:06.651","43.439508642879651745","1614","422461440","48"
"06/02/2026 13:55:11.660","37.43561523407122138","1651","422461440","48"
"06/02/2026 13:55:16.656","38.464435875154649125","1651","422461440","48"
"06/02/2026 13:55:21.638","27.911946917433184012","1591","422461440","48"
"06/02/2026 13:55:26.647","23.397494028809777689","1647","422461440","48"
"06/02/2026 13:55:31.648","54.051431347888581058","1625","422461440","48"
"06/02/2026 13:55:36.648","77.187652831552611588","1630","422461440","48"
"06/02/2026 13:55:41.656","66.460307972049861291","1558","422461440","48"
"06/02/2026 13:55:46.657","62.161363633046853749","1604","422461440","48"
"06/02/2026 13:55:51.649","41.008498012609230443","1647","422461440","48"
"06/02/2026 13:55:56.661","43.948557212628251989","1600","422461440","48"
"06/02/2026 13:56:01.650","51.372944703806254552","1596","422461440","48"
"06/02/2026 13:56:06.659","67.998540394486767013","1600","422461440","48"
"06/02/2026 13:56:11.654","59.740218353087868763","1627","422461440","48"
"06/02/2026 13:56:16.660","53.372823879479327047","1628","422461440","48"
"06/02/2026 13:56:21.653","61.662494367365894732","1599","422461440","48"
"06/02/2026 13:56:26.644","62.907514251374998082","1603","422461440","48"
"06/02/2026 13:56:31.657","72.29783356799381977","1663","422461440","48"
"06/02/2026 13:56:36.656","49.093252995541469375","1623","422461440","48"
"06/02/2026 13:56:41.663","72.408918269886683561","1609","422461440","48"
"06/02/2026 13:56:46.645","84.051173847152597318","1630","422461440","48"
